,HR,emotion_total,emotion_polarity,rating,time_difference,vine,verified_purchase,CLI,group
13092,,6,2,5,1818988,0,1,129.70999999999998,13092
13093,,12,12,4,1818988,0,1,113.52874999999999,13093
13094,,4,0,2,1818988,0,1,95.11111111111113,13094
13095,,4,4,4,1818988,0,1,95.67,13095
13096,,10,8,5,1818988,0,1,103.25750000000001,13096
13097,,9,5,4,1818988,0,1,124.33166666666666,13097
13098,,12,6,4,1818988,0,1,98.12,13098
13099,0.0,5,-1,3,1818989,0,1,99.3435294117647,13099
13100,,3,3,5,1818989,0,1,111.3175,13100
13101,0.875,0,0,1,1818989,0,1,110.11428571428571,13101
13102,0.0,6,6,4,1818990,0,1,110.595,13102
13103,,7,5,5,1818990,0,1,120.87666666666668,13103
13104,1.0,21,15,5,1818990,0,0,85.5012048192771,13104
13105,,9,9,4,1818990,0,0,74.8,13105
13106,0.0,15,9,3,1818990,0,0,103.56363636363638,13106
13107,0.6666666666666666,12,8,4,1818990,0,0,110.33297297297295,13107
13108,,4,4,4,1818990,0,1,103.30857142857145,13108
13109,,2,2,5,1818990,0,1,101.74000000000001,13109
13110,,4,4,5,1818990,0,1,99.3435294117647,13110
13111,,6,2,5,1818991,0,1,101.7375,13111
13112,,17,7,5,1818991,0,1,107.2875,13112
13113,,13,3,5,1818991,0,1,104.57142857142858,13113
13114,,2,2,5,1818991,0,1,93.615,13114
13115,,6,6,5,1818991,0,1,105.67555555555556,13115
13116,,2,2,5,1818991,0,1,93.615,13116
13117,,10,4,2,1818991,0,1,116.48666666666666,13117
13118,,2,2,5,1818991,0,1,74.63428571428572,13118
13119,,11,3,5,1818991,0,1,115.49999999999999,13119
13120,,4,4,5,1818991,0,1,16.820000000000004,13120
13121,,2,2,5,1818991,0,1,89.91499999999999,13121
13122,1.0,14,4,5,1818991,0,1,128.57185185185182,13122
13123,0.0,36,20,5,1818991,0,1,110.69696969696972,13123
13124,1.0,3,3,5,1818991,0,1,105.175,13124
13125,,5,5,5,1818991,0,1,105.62,13125
13126,,4,4,5,1818991,0,1,105.62,13126
13127,,3,3,5,1818991,0,1,107.56888888888889,13127
13128,1.0,15,9,5,1818991,0,1,100.26814814814814,13128
13129,,4,4,5,1818991,0,1,80.95333333333333,13129
13130,,0,0,5,1818991,0,0,101.60000000000001,13130
13131,,2,-2,3,1818991,0,1,101.74000000000001,13131
13132,,10,8,5,1818991,0,1,121.54181818181819,13132
13133,0.5,12,6,4,1818991,0,1,115.71555555555555,13133
13134,,0,0,5,1818991,0,1,107.60857142857142,13134
13135,,2,2,4,1818992,0,1,109.075,13135
13136,0.0,7,7,5,1818992,0,1,105.67555555555556,13136
13137,1.0,3,3,4,1818992,0,1,103.84285714285714,13137
13138,,5,5,5,1818992,0,1,109.075,13138
13139,,5,5,5,6552,0,1,113.48,13139
13140,,2,2,3,6552,0,1,111.55555555555556,13140
13141,,10,10,5,6552,0,1,101.77333333333331,13141
13142,,8,8,5,6552,0,1,89.80000000000001,13142
13143,,8,2,5,6553,0,1,116.14235294117647,13143
13144,,1,1,5,6553,0,1,89.23111111111113,13144
13145,,16,10,4,6553,0,1,107.2875,13145
13146,0.0,8,2,1,6553,0,1,106.895,13146
13147,0.5,3,3,5,6553,0,0,116.47500000000001,13147
13148,,2,2,5,6553,0,1,105.62,13148
13149,,2,2,5,6553,0,1,122.355,13149
13150,1.0,2,2,5,6553,0,1,130.19777777777776,13150
13151,0.0,8,6,1,6553,0,1,104.71000000000001,13151
13152,,12,12,5,6554,0,1,107.27578947368421,13152
13153,,0,0,3,6554,0,1,98.78,13153
13154,,4,0,2,6554,0,1,127.24666666666666,13154
13155,0.0,11,1,3,6554,0,1,118.89636363636363,13155
13156,,6,0,3,6554,0,1,101.65714285714286,13156
13157,,3,3,5,6554,0,1,113.48,13157
13158,,7,7,4,6554,0,1,110.55333333333333,13158
13159,,17,13,4,6554,0,0,102.9,13159
13160,,5,-1,5,6554,0,1,103.85499999999999,13160
13161,,2,2,5,6554,0,1,104.6733333333333,13161
13162,1.0,2,2,5,6554,0,1,126.71500000000002,13162
13163,,18,2,5,6555,0,1,129.50095238095238,13163
13164,,7,7,5,6555,0,0,125.26,13164
13165,,20,14,5,6555,0,0,108.30173913043478,13165
13166,0.75,32,8,3,6555,0,0,74.91917525773196,13166
13167,,4,4,5,6555,0,0,71.39111111111112,13167
13168,0.0,26,-4,1,6555,0,0,97.42162162162163,13168
13169,0.0,8,8,5,6555,0,0,77.955,13169
13170,,1,1,5,6555,0,0,101.64,13170
13171,1.0,21,5,3,6555,0,0,109.82146341463415,13171
13172,,9,9,5,6555,0,0,110.50000000000001,13172
13173,1.0,22,22,5,6555,0,0,103.46285714285715,13173
13174,,26,16,5,6555,0,0,105.80916666666667,13174
13175,,9,9,5,6555,0,0,96.51764705882353,13175
13176,,4,4,5,6555,0,0,101.74000000000001,13176
13177,,11,11,5,6555,0,0,138.70557377049178,13177
13178,,8,8,5,6555,0,0,107.58909090909091,13178
13179,,8,8,5,6555,0,0,116.73777777777777,13179
13180,,6,6,5,6555,0,0,99.79999999999998,13180
13181,0.0,7,7,5,6555,0,0,112.55777777777776,13181
13182,0.8461538461538461,5,5,4,6555,0,0,114.80347826086957,13182
13183,0.75,8,2,5,6555,0,0,113.50736842105265,13183
13184,,6,4,3,6555,0,0,120.74,13184
13185,,0,0,5,6555,0,0,,13185
13186,0.23529411764705882,8,4,3,6555,0,0,113.55,13186
13187,0.0,11,9,5,6555,0,0,95.86444444444446,13187
13188,,5,1,5,6555,0,0,124.22714285714285,13188
13189,,17,15,4,6555,0,0,100.18947368421054,13189
13190,,3,3,4,6555,0,0,104.23428571428572,13190
13191,,5,-1,5,6555,0,0,128.4707692307692,13191
13192,,7,7,5,6555,0,0,125.89200000000001,13192
13193,1.0,6,0,5,6555,0,1,100.22999999999999,13193
13194,0.0,3,3,3,6555,0,1,89.94909090909091,13194
13195,,8,8,5,6555,0,1,94.51692307692308,13195
13196,0.5,11,5,5,6555,0,1,107.65142857142858,13196
13197,0.0,2,-2,3,6556,0,1,107.62736842105265,13197
13198,,5,-1,5,6556,0,1,81.44000000000001,13198
13199,,7,7,5,6557,0,1,102.67384615384616,13199
13200,,0,0,5,6557,0,1,119.14,13200
13201,,5,5,5,6558,0,1,114.34285714285714,13201
13202,,6,6,5,6558,0,1,106.64999999999999,13202
13203,,9,7,5,6558,0,0,104.23428571428572,13203
13204,,16,4,5,6558,0,0,107.65333333333332,13204
13205,,8,8,3,6559,0,1,101.72307692307693,13205
13206,,7,7,5,6559,0,1,95.82909090909092,13206
13207,1.0,8,8,5,6559,0,1,102.705,13207
13208,1.0,3,3,4,6559,0,1,95.67,13208
13209,,10,10,5,6560,0,0,93.13818181818183,13209
13210,,22,18,5,6560,0,0,115.27176470588235,13210
13211,,4,4,4,6560,0,0,95.11111111111113,13211
13212,1.0,1,1,2,6560,0,0,94.14999999999999,13212
13213,,6,2,3,6560,0,0,110.55333333333333,13213
13214,,7,5,5,6560,0,0,103.70869565217392,13214
13215,0.6666666666666666,4,4,5,6560,0,0,70.13999999999997,13215
13216,,7,-1,5,6560,0,0,103.25750000000001,13216
13217,,12,4,3,6560,0,0,108.82032786885244,13217
13218,,5,5,5,6560,0,0,57.72000000000001,13218
13219,,5,5,5,6560,0,0,121.36666666666666,13219
13220,,6,6,5,6560,0,0,126.60444444444444,13220
13221,,6,6,5,6560,0,0,56.900000000000006,13221
13222,,7,1,4,6560,0,0,117.46333333333335,13222
13223,,2,2,5,6560,0,0,104.65999999999998,13223
13224,1.0,9,9,5,6560,0,0,112.15692307692308,13224
13225,1.0,7,5,5,6560,0,0,100.07714285714285,13225
13226,1.0,26,4,5,6560,0,0,90.63037974683543,13226
13227,,10,10,4,6560,0,0,78.66666666666667,13227
13228,0.0,10,10,5,6560,0,0,104.4,13228
13229,,5,5,5,6560,0,0,102.38666666666667,13229
13230,1.0,6,6,5,6560,0,0,98.30333333333333,13230
13231,,6,2,5,6560,0,0,115.46666666666665,13231
13232,,23,19,5,6560,0,1,88.3522077922078,13232
13233,,8,8,5,6560,0,1,97.27,13233
13234,1.0,5,-1,5,6560,0,1,98.83,13234
13235,,4,0,5,6560,0,1,112.44666666666667,13235
13236,0.0,9,5,5,6561,0,1,101.675,13236
13237,,7,7,5,6561,0,0,104.72666666666667,13237
13238,,6,6,5,6561,0,1,90.575,13238
13239,0.0,2,2,4,6561,0,1,101.71999999999998,13239
13240,,7,1,5,6561,0,1,106.67777777777776,13240
13241,,0,0,5,6561,0,1,117.37999999999998,13241
13242,,3,3,5,6561,0,1,95.86117647058823,13242
13243,,6,2,4,6562,0,1,114.14666666666666,13243
13244,,5,5,5,6562,0,1,92.81999999999998,13244
13245,0.6363636363636364,12,8,4,6563,0,1,107.58030769230768,13245
13246,,6,2,5,6563,0,1,69.895,13246
13247,,4,4,5,6563,0,1,112.77499999999999,13247
13248,0.0,15,9,1,6563,0,1,99.5575,13248
13249,,10,10,5,6563,0,1,131.09999999999997,13249
13250,,7,7,5,6563,0,1,87.98,13250
13251,,8,8,5,6563,0,1,109.7818181818182,13251
13252,,0,0,3,6563,0,1,104.44545454545454,13252
13253,,3,3,5,6563,0,1,109.24000000000002,13253
13254,,2,2,5,6564,0,1,118.65499999999999,13254
13255,,1,-1,5,6564,0,1,121.98,13255
13256,0.0,40,8,4,6564,0,1,34.10617283950617,13256
13257,,8,8,5,6564,0,1,28.33499999999999,13257
13258,,17,13,4,6564,0,1,103.94146341463416,13258
13259,,0,0,5,6564,0,1,83.09142857142858,13259
13260,,11,3,5,6565,0,1,114.40117647058825,13260
13261,,4,4,5,6566,0,1,100.74,13261
13262,0.0,16,16,4,6566,0,0,112.57290322580646,13262
13263,,0,0,5,6566,0,0,119.31500000000001,13263
13264,,13,13,4,6566,0,0,102.19142857142856,13264
13265,1.0,18,10,5,6566,0,0,109.67545454545456,13265
13266,,4,-4,5,6566,0,0,93.63636363636364,13266
13267,,8,8,4,6566,0,0,135.35714285714283,13267
13268,,14,14,5,6566,0,0,105.98095238095239,13268
13269,,6,6,5,6566,0,0,82.65333333333335,13269
13270,1.0,13,13,5,6566,0,0,98.15846153846154,13270
13271,,6,6,5,6566,0,0,110.28,13271
13272,1.0,3,3,5,6566,0,0,107.67,13272
13273,,8,0,5,6566,0,0,100.79777777777778,13273
13274,0.5,10,4,1,6566,0,0,123.0775,13274
13275,0.6666666666666666,4,0,2,6566,0,0,107.63999999999999,13275
13276,0.0,6,6,3,6566,0,0,109.88000000000001,13276
13277,0.75,19,13,5,6566,0,0,96.92344827586207,13277
13278,,16,16,5,6566,0,0,69.22,13278
13279,,13,9,5,6566,0,0,104.18333333333332,13279
13280,1.0,3,3,5,6566,0,0,107.2875,13280
13281,1.0,6,6,5,6566,0,0,109.075,13281
13282,0.0,2,2,5,6566,0,0,126.10285714285716,13282
13283,,12,12,4,6566,0,0,117.37739130434782,13283
13284,1.0,22,18,5,6566,0,0,120.1209523809524,13284
13285,1.0,7,5,4,6566,0,0,115.35818181818182,13285
13286,0.6666666666666666,64,48,5,6566,0,0,26.35417475728155,13286
13287,,2,2,5,6566,0,0,32.650000000000006,13287
13288,,11,11,4,6566,0,0,108.45297297297296,13288
13289,,9,9,4,6566,0,0,89.85999999999999,13289
13290,0.5,10,2,4,6566,0,0,100.07714285714285,13290
13291,,2,2,4,6566,0,0,97.19000000000001,13291
13292,,4,4,4,6566,0,0,110.595,13292
13293,,3,3,5,6566,0,0,132.63666666666666,13293
13294,,6,6,5,6566,0,0,98.02181818181819,13294
13295,0.5,3,-1,1,6566,0,0,130.11272727272728,13295
13296,1.0,9,5,5,6566,0,0,116.71076923076923,13296
13297,,10,10,4,6566,0,0,99.79999999999998,13297
13298,0.5,8,0,3,6566,0,0,103.87857142857142,13298
13299,,20,-8,4,6566,0,0,89.50632911392404,13299
13300,0.6666666666666666,11,3,1,6566,0,0,94.36979591836736,13300
13301,0.0,18,-6,1,6566,0,0,105.884,13301
13302,,6,6,5,6566,0,1,30.50666666666667,13302
13303,0.0,13,11,4,6566,0,0,115.10035087719298,13303
13304,,8,0,4,6566,0,0,97.07368421052634,13304
13305,,6,-6,2,6566,0,0,100.90727272727273,13305
13306,,12,12,4,6566,0,0,114.09962264150944,13306
13307,0.0,28,22,4,6566,0,0,113.64,13307
13308,,10,-2,5,6566,0,0,100.22999999999999,13308
13309,,6,4,4,6566,0,0,128.1933333333333,13309
13310,,9,9,5,6566,0,0,112.47272727272728,13310
13311,0.0,6,6,5,6566,0,0,99.57333333333334,13311
13312,,5,5,5,6566,0,0,112.77499999999999,13312
13313,,2,2,5,6566,0,0,117.43555555555555,13313
13314,,8,8,5,6566,0,0,127.26,13314
13315,,7,7,5,6566,0,0,102.90399999999998,13315
13316,,9,9,5,6566,0,0,92.64,13316
13317,0.5,8,4,4,6566,0,0,103.1857142857143,13317
13318,1.0,2,2,2,6566,0,1,65.20666666666665,13318
13319,0.5,8,8,3,6567,0,1,107.61999999999999,13319
13320,,9,1,5,6567,0,1,121.36666666666666,13320
13321,,2,2,5,6567,0,1,113.53999999999998,13321
13322,0.5,33,11,3,6568,0,1,60.8,13322
13323,,7,7,3,6568,0,1,73.80363636363637,13323
13324,,9,9,5,6568,0,1,114.34285714285714,13324
13325,0.5,6,0,3,6568,0,1,105.70333333333333,13325
13326,,14,8,5,6569,0,1,103.41666666666666,13326
13327,0.0,12,10,4,6569,0,1,97.37777777777778,13327
13328,,8,8,5,6569,0,1,99.44615384615386,13328
13329,,3,3,5,6569,0,1,99.79555555555555,13329
13330,,14,10,5,6569,0,1,104.33555555555554,13330
13331,,13,13,5,6569,0,1,114.45111111111108,13331
13332,,9,9,5,6569,0,1,99.495,13332
13333,0.0,8,8,5,6569,0,1,107.61999999999999,13333
13334,,4,4,5,6570,0,1,127.24666666666666,13334
13335,,11,3,3,6570,0,0,101.2109090909091,13335
13336,,0,0,5,6570,0,1,117.86999999999999,13336
13337,,0,0,5,6570,0,1,110.47,13337
13338,0.0,5,1,4,6570,0,1,127.96545454545453,13338
13339,,7,7,3,6571,0,1,94.5895652173913,13339
13340,,0,0,5,6571,0,1,101.55,13340
13341,,11,11,3,6571,0,1,128.832,13341
13342,,3,3,5,6571,0,1,98.74,13342
13343,,0,0,5,6571,0,1,119.36,13343
13344,,8,8,5,6571,0,1,98.35428571428572,13344
13345,0.5,3,3,5,6572,0,1,123.83,13345
13346,1.0,3,3,5,6572,0,1,89.04285714285714,13346
13347,0.0,5,3,3,6572,0,0,118.18105263157896,13347
13348,0.5,12,0,3,6572,0,1,110.008,13348
13349,1.0,8,8,3,6572,0,1,98.74,13349
13350,,8,8,5,6572,0,1,106.895,13350
13351,0.0,8,8,4,6573,0,1,112.30105263157897,13351
13352,,5,5,5,6573,0,1,117.71714285714283,13352
13353,0.5,22,12,3,6573,0,1,115.22285714285714,13353
13354,,6,6,5,6573,0,1,96.21846153846154,13354
13355,0.5,10,2,5,6573,0,1,116.70363636363636,13355
13356,,6,6,5,6573,0,1,106.64999999999999,13356
13357,1.0,7,7,5,1818994,0,1,93.69333333333334,13357
13358,,4,4,5,1818994,0,1,109.60666666666664,13358
13359,,6,6,3,1818994,0,1,121.36666666666666,13359
13360,,7,5,4,1818994,0,1,128.22,13360
13361,,7,1,5,1818994,0,1,115.24235294117646,13361
13362,1.0,1,1,5,1818994,0,1,96.50666666666667,13362
13363,,2,2,5,1818994,0,1,107.66000000000001,13363
13364,,8,8,4,1818995,0,0,110.57999999999998,13364
13365,,20,18,5,1818995,0,1,102.69375,13365
13366,0.0,1,-1,3,1818995,0,0,77.91333333333333,13366
13367,0.0,9,3,1,1818995,0,1,120.1209523809524,13367
13368,,0,0,5,1818996,0,1,91.28923076923077,13368
13369,0.3333333333333333,6,6,5,1818996,0,1,104.3304347826087,13369
13370,,0,0,2,1818996,0,1,84.93999999999998,13370
13371,,0,0,4,1818996,0,1,121.36666666666666,13371
13372,,0,0,5,1818996,0,1,113.48,13372
13373,,6,6,5,1818997,0,1,110.57999999999998,13373
13374,0.0,10,8,5,1818997,0,0,122.1006060606061,13374
13375,0.6,4,4,5,1818997,0,1,99.75999999999999,13375
13376,0.3333333333333333,0,0,1,1818997,0,1,105.62,13376
13377,,5,5,5,1818997,0,1,114.34285714285714,13377
13378,,2,0,5,1818997,0,1,119.0475,13378
13379,0.0,17,9,3,1818997,0,0,121.25875,13379
13380,,9,9,4,1818997,0,0,88.1275,13380
13381,0.0,11,9,5,1818997,0,0,112.53000000000002,13381
13382,,14,10,2,1818997,0,0,111.10352941176471,13382
13383,,12,6,5,1818997,0,0,105.03333333333332,13383
13384,,9,9,5,1818997,0,0,111.14545454545457,13384
13385,,9,9,5,1818997,0,0,111.20615384615385,13385
13386,1.0,4,4,5,1818997,0,1,102.38666666666667,13386
13387,0.0,3,3,5,1818998,0,1,103.58749999999999,13387
13388,1.0,9,-1,1,1818998,0,0,114.48258064516129,13388
13389,0.5,3,-3,2,1818998,0,0,105.13000000000002,13389
13390,,14,14,5,1818998,0,0,96.21894736842106,13390
13391,,3,3,5,1818998,0,0,99.01818181818183,13391
13392,0.5714285714285714,3,-3,4,1818998,0,0,121.34666666666665,13392
13393,,8,8,4,1818998,0,0,102.67384615384616,13393
13394,0.8,25,21,4,1818998,0,0,69.26205607476635,13394
13395,0.85,5,5,5,1818998,0,0,101.93391304347826,13395
13396,0.5,26,24,4,1818998,0,0,103.06521739130434,13396
13397,,0,0,3,1818998,0,0,102.70545454545454,13397
13398,1.0,6,6,5,1818998,0,0,116.46000000000002,13398
13399,1.0,7,3,5,1818998,0,0,109.7818181818182,13399
13400,,26,14,4,1818998,0,0,115.81128205128205,13400
13401,,4,2,3,1818998,0,0,98.7,13401
13402,,14,14,5,1818998,0,0,108.46285714285715,13402
13403,,16,12,4,1818998,0,0,117.49806451612902,13403
13404,,12,12,5,1818998,0,0,80.00666666666665,13404
13405,,4,2,5,1818998,0,0,94.88999999999999,13405
13406,,16,14,5,1818998,0,0,106.64999999999999,13406
13407,0.6666666666666666,13,9,4,1818998,0,0,108.31555555555556,13407
13408,1.0,7,7,5,1818998,0,0,71.6109090909091,13408
13409,,19,1,5,1818998,0,0,105.05185185185185,13409
13410,,10,4,5,1818998,0,0,97.975,13410
13411,,16,16,5,1818998,0,0,132.46521739130432,13411
13412,,4,4,5,1818998,0,0,104.96000000000002,13412
13413,0.0,0,0,4,1818998,0,0,121.36666666666666,13413
13414,,8,8,5,1818998,0,0,109.11666666666666,13414
13415,0.0,12,12,4,1818998,0,0,83.04666666666667,13415
13416,,14,14,5,1818998,0,0,112.53000000000002,13416
13417,,5,5,5,1818998,0,0,117.08615384615383,13417
13418,,13,13,5,1818998,0,0,109.91846153846154,13418
13419,,1,-1,5,1818998,0,0,99.25,13419
13420,,6,6,4,1818998,0,0,99.82333333333332,13420
13421,,18,4,1,1818998,0,0,108.71928571428572,13421
13422,0.9090909090909091,5,5,1,1818998,0,1,86.96153846153847,13422
13423,,8,8,5,1818998,0,1,98.74,13423
13424,,6,6,5,1818998,0,1,102.38666666666667,13424
13425,1.0,2,2,1,1818998,0,1,105.98095238095239,13425
13426,,6,6,5,1818998,0,1,99.495,13426
13427,0.0,2,2,1,1819000,0,1,92.47428571428573,13427
13428,,2,2,4,1819000,0,1,107.65333333333332,13428
13429,,14,14,5,1819000,0,1,110.46344827586208,13429
13430,0.5,10,10,5,1819000,0,1,101.75833333333331,13430
13431,,10,0,5,1819000,0,0,113.52000000000002,13431
13432,,4,4,5,1819000,0,1,216.69777777777773,13432
13433,1.0,8,2,5,1819000,0,1,110.595,13433
13434,1.0,4,4,5,1819000,0,1,101.74000000000001,13434
13435,0.0,6,6,5,1819001,0,1,107.56000000000002,13435
13436,,4,4,5,1819001,0,1,101.68000000000002,13436
13437,,7,7,5,1819001,0,1,110.55333333333333,13437
13438,,11,3,5,1819001,0,1,116.39225806451613,13438
13439,,8,-2,5,1819001,0,1,81.03666666666668,13439
13440,,4,4,5,1819002,0,1,104.59,13440
13441,,16,16,5,1819002,0,1,102.09894736842105,13441
13442,,15,15,4,1819002,0,0,114.48258064516129,13442
13443,,3,3,5,1819002,0,0,110.28,13443
13444,1.0,17,3,4,1819002,0,0,122.46758620689654,13444
13445,,8,8,5,1819002,0,0,66.16000000000001,13445
13446,,4,4,5,1819002,0,0,120.80190476190477,13446
13447,1.0,5,3,2,1819002,0,0,111.59333333333333,13447
13448,,12,12,5,1819002,0,0,60.29714285714287,13448
13449,,11,11,5,1819002,0,0,111.67090909090909,13449
13450,,0,0,5,1819002,0,0,112.53000000000002,13450
13451,,4,4,5,1819002,0,0,122.6733333333333,13451
13452,1.0,10,10,5,1819002,0,0,120.94526315789473,13452
13453,,5,-1,5,1819002,0,0,92.42333333333333,13453
13454,0.0,12,12,5,1819002,0,0,104.71000000000001,13454
13455,,8,6,4,1819002,0,0,106.64999999999999,13455
13456,1.0,8,8,4,1819002,0,0,109.62666666666667,13456
13457,,1,-1,5,1819002,0,0,99.432,13457
13458,,11,11,5,1819002,0,0,99.0977777777778,13458
13459,0.6666666666666666,21,9,4,1819002,0,0,114.08962962962961,13459
13460,,12,12,5,1819002,0,0,97.89565217391305,13460
13461,,6,4,5,1819002,0,0,106.64999999999999,13461
13462,,8,4,5,1819002,0,0,125.25750000000001,13462
13463,,8,2,3,1819002,0,0,92.19555555555556,13463
13464,,10,6,1,1819002,0,0,137.05368421052628,13464
13465,,3,-3,4,1819002,0,0,75.07333333333331,13465
13466,0.0,6,4,4,1819002,0,0,110.76947368421051,13466
13467,,8,-4,5,1819002,0,0,117.12461538461538,13467
13468,,12,4,4,1819002,0,1,106.89538461538461,13468
13469,0.0,1,1,5,6652,0,1,78.14,13469
13470,0.0,12,6,5,6652,0,1,104.82758620689656,13470
13471,,6,6,5,6652,0,1,95.8088888888889,13471
13472,0.0,3,3,5,6652,0,1,112.30105263157897,13472
13473,0.0,8,4,4,6652,0,1,103.80689655172414,13473
13474,0.0,8,8,4,6653,0,1,98.98315789473683,13474
13475,,12,12,5,6653,0,1,106.67777777777776,13475
13476,0.0,1,-1,3,6653,0,1,119.27999999999999,13476
13477,,10,8,4,6653,0,1,95.89333333333333,13477
13478,,3,3,3,6653,0,1,104.23428571428572,13478
13479,,6,6,5,6653,0,1,108.26666666666667,13479
13480,,7,7,5,6653,0,1,89.98,13480
13481,0.5,10,10,4,6653,0,1,104.18333333333332,13481
13482,1.0,2,2,5,6653,0,1,238.82749999999996,13482
13483,0.0,12,0,5,6653,0,1,91.99894736842107,13483
13484,,4,0,5,6654,0,1,88.92666666666666,13484
13485,0.5,8,2,2,6655,0,0,104.46060606060607,13485
13486,,4,4,5,6655,0,1,89.50571428571428,13486
13487,,0,0,5,6655,0,1,115.32000000000001,13487
13488,,4,4,5,6655,0,1,110.83076923076923,13488
13489,0.5,3,-3,1,6655,0,1,101.64,13489
13490,0.66,9,7,5,6655,0,0,114.97951219512196,13490
13491,,13,9,5,6655,0,1,116.70363636363636,13491
13492,0.3333333333333333,20,2,1,6655,0,1,100.02941176470588,13492
13493,,6,6,5,6655,0,1,104.58,13493
13494,,8,8,4,6656,0,1,109.62666666666667,13494
13495,,8,8,5,6656,0,0,121.36666666666666,13495
13496,0.0,10,2,5,6656,0,1,98.29297297297298,13496
13497,,0,0,5,6656,0,0,95.68,13497
13498,0.0,11,5,5,6656,0,1,101.02434782608695,13498
13499,0.25,0,0,2,6656,0,1,103.84285714285714,13499
13500,,2,2,5,6657,0,1,90.575,13500
13501,,3,3,5,6657,0,0,105.62,13501
13502,,1,-1,4,6657,0,1,102.19142857142856,13502
13503,1.0,1,-1,5,6657,0,1,110.32545454545455,13503
13504,,5,-1,5,6658,0,1,95.83666666666667,13504
13505,,11,1,5,6658,0,1,117.95,13505
13506,1.0,3,-3,3,6658,0,1,121.34666666666665,13506
13507,0.0,8,-4,5,6658,0,1,102.78620689655172,13507
13508,1.0,0,0,5,6658,0,1,100.15499999999999,13508
13509,,2,2,5,6658,0,1,108.82399999999998,13509
13510,,9,-1,5,6658,0,1,101.72307692307693,13510
13511,,6,2,3,6658,0,1,118.41000000000001,13511
13512,0.6666666666666666,8,8,5,6659,0,0,108.71928571428572,13512
13513,,5,5,4,6659,0,1,89.93333333333332,13513
13514,0.0,5,5,5,6659,0,1,89.85999999999999,13514
13515,0.75,5,1,5,6659,0,1,116.93692307692307,13515
13516,,5,5,5,6659,0,1,107.58000000000001,13516
13517,,9,5,2,6660,0,1,102.58285714285715,13517
13518,,2,2,5,6660,0,1,103.23666666666666,13518
13519,0.0,9,5,2,6660,0,1,109.11666666666666,13519
13520,1.0,0,0,5,6660,0,1,,13520
13521,0.0,7,1,3,6660,0,0,126.60444444444444,13521
13522,,2,-2,2,6660,0,0,100.77,13522
13523,0.0,6,6,5,6660,0,0,107.56000000000002,13523
13524,,4,0,2,6660,0,0,117.37999999999998,13524
13525,0.75,14,14,5,6660,0,0,115.18592592592593,13525
13526,,3,3,5,6660,0,0,106.61142857142859,13526
13527,0.9964788732394366,36,36,4,6660,0,0,41.25054054054054,13527
13528,,3,3,5,6660,0,0,94.63272727272728,13528
13529,,3,3,4,6660,0,0,118.65499999999999,13529
13530,0.0,5,5,5,6660,0,0,104.65999999999998,13530
